web-scraper-order,web-scraper-start-url,navigation,scoreLink,scoreLink-href,HTeam,ATeam,date,detail
"1716287996-173","https://thefishy.co.uk/football-results.php?table=38&season=18","","1‑3","https://thefishy.co.uk/livematch2/fc-vaduz-v-servette-fc-657967","FC Vaduz","Servette FC","15-May-2021 19:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""2""},{""detail"":""46""},{""detail"":""Possession""},{""detail"":""54""},{""detail"":""1""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""2""},{""detail"":""Shots off Target""},{""detail"":""7""},{""detail"":""2""},{""detail"":""Shots Outside Box""},{""detail"":""1""},{""detail"":""3""},{""detail"":""Shots Per Goal""},{""detail"":""3.7""},{""detail"":""4""},{""detail"":""Shots Blocked""},{""detail"":""1""},{""detail"":""3""},{""detail"":""Attempts on Goal""},{""detail"":""11""},{""detail"":""1""},{""detail"":""Saves""},{""detail"":""0""},{""detail"":""1""},{""detail"":""Corners""},{""detail"":""6""},{""detail"":""12""},{""detail"":""Fouls""},{""detail"":""13""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""370""},{""detail"":""Total Passes""},{""detail"":""425""},{""detail"":""257""},{""detail"":""Accurate Passes""},{""detail"":""326""},{""detail"":""69""},{""detail"":""Pass Accuracy(%)""},{""detail"":""77""}]"
"1716287998-174","https://thefishy.co.uk/football-results.php?table=38&season=18","","3‑1","https://thefishy.co.uk/livematch2/fc-lugano-v-fc-sion-657965","FC Lugano","FC Sion","15-May-2021 19:30","[{""detail"":""3""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""49""},{""detail"":""Possession""},{""detail"":""51""},{""detail"":""6""},{""detail"":""Shots on Target""},{""detail"":""6""},{""detail"":""10""},{""detail"":""Shots off Target""},{""detail"":""6""},{""detail"":""6""},{""detail"":""Shots Outside Box""},{""detail"":""1""},{""detail"":""5.3""},{""detail"":""Shots Per Goal""},{""detail"":""12""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""16""},{""detail"":""Attempts on Goal""},{""detail"":""12""},{""detail"":""5""},{""detail"":""Saves""},{""detail"":""4""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""10""},{""detail"":""8""},{""detail"":""Fouls""},{""detail"":""13""},{""detail"":""3""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""439""},{""detail"":""Total Passes""},{""detail"":""420""},{""detail"":""332""},{""detail"":""Accurate Passes""},{""detail"":""313""},{""detail"":""76""},{""detail"":""Pass Accuracy(%)""},{""detail"":""75""}]"
"1716288000-175","https://thefishy.co.uk/football-results.php?table=38&season=18","","4‑0","https://thefishy.co.uk/livematch2/basel-v-fc-zurich-657964","Basel","FC Zurich","15-May-2021 19:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""76""},{""detail"":""Possession""},{""detail"":""24""},{""detail"":""11""},{""detail"":""Shots on Target""},{""detail"":""0""},{""detail"":""15""},{""detail"":""Shots off Target""},{""detail"":""2""},{""detail"":""9""},{""detail"":""Shots Outside Box""},{""detail"":""3""},{""detail"":""6.5""},{""detail"":""Shots Per Goal""},{""detail"":""N/A""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""2""},{""detail"":""26""},{""detail"":""Attempts on Goal""},{""detail"":""2""},{""detail"":""0""},{""detail"":""Saves""},{""detail"":""7""},{""detail"":""9""},{""detail"":""Corners""},{""detail"":""3""},{""detail"":""14""},{""detail"":""Fouls""},{""detail"":""4""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""701""},{""detail"":""Total Passes""},{""detail"":""212""},{""detail"":""647""},{""detail"":""Accurate Passes""},{""detail"":""142""},{""detail"":""92""},{""detail"":""Pass Accuracy(%)""},{""detail"":""67""}]"
"1716288002-176","https://thefishy.co.uk/football-results.php?table=38&season=18","","1‑2","https://thefishy.co.uk/livematch2/servette-fc-v-st-gallen-657971","Servette FC","St Gallen","21-May-2021 19:30","[{""detail"":""3""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""71""},{""detail"":""Possession""},{""detail"":""29""},{""detail"":""4""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""4""},{""detail"":""Shots off Target""},{""detail"":""3""},{""detail"":""7""},{""detail"":""Shots Outside Box""},{""detail"":""3""},{""detail"":""8""},{""detail"":""Shots Per Goal""},{""detail"":""4""},{""detail"":""7""},{""detail"":""Shots Blocked""},{""detail"":""1""},{""detail"":""8""},{""detail"":""Attempts on Goal""},{""detail"":""8""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""3""},{""detail"":""12""},{""detail"":""Corners""},{""detail"":""1""},{""detail"":""11""},{""detail"":""Fouls""},{""detail"":""11""},{""detail"":""4""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""691""},{""detail"":""Total Passes""},{""detail"":""291""},{""detail"":""575""},{""detail"":""Accurate Passes""},{""detail"":""182""},{""detail"":""83""},{""detail"":""Pass Accuracy(%)""},{""detail"":""63""}]"
"1716288004-177","https://thefishy.co.uk/football-results.php?table=38&season=18","","2‑4","https://thefishy.co.uk/livematch2/lausanne-sports-v-young-boys-657969","Lausanne Sports","Young Boys","21-May-2021 19:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""41""},{""detail"":""Possession""},{""detail"":""59""},{""detail"":""8""},{""detail"":""Shots on Target""},{""detail"":""6""},{""detail"":""8""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""2""},{""detail"":""8""},{""detail"":""Shots Per Goal""},{""detail"":""2.8""},{""detail"":""16""},{""detail"":""Attempts on Goal""},{""detail"":""11""},{""detail"":""2""},{""detail"":""Saves""},{""detail"":""6""},{""detail"":""3""},{""detail"":""Corners""},{""detail"":""1""},{""detail"":""6""},{""detail"":""Fouls""},{""detail"":""13""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""399""},{""detail"":""Total Passes""},{""detail"":""565""},{""detail"":""311""},{""detail"":""Accurate Passes""},{""detail"":""500""},{""detail"":""78""},{""detail"":""Pass Accuracy(%)""},{""detail"":""88""}]"
"1716288006-178","https://thefishy.co.uk/football-results.php?table=38&season=18","","4‑1","https://thefishy.co.uk/livematch2/fc-zurich-v-fc-vaduz-657973","FC Zurich","FC Vaduz","21-May-2021 19:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""48""},{""detail"":""Possession""},{""detail"":""52""},{""detail"":""7""},{""detail"":""Shots on Target""},{""detail"":""3""},{""detail"":""3""},{""detail"":""Shots off Target""},{""detail"":""3""},{""detail"":""7""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""2.5""},{""detail"":""Shots Per Goal""},{""detail"":""6""},{""detail"":""5""},{""detail"":""Shots Blocked""},{""detail"":""6""},{""detail"":""10""},{""detail"":""Attempts on Goal""},{""detail"":""6""},{""detail"":""2""},{""detail"":""Saves""},{""detail"":""3""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""10""},{""detail"":""8""},{""detail"":""Fouls""},{""detail"":""18""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""423""},{""detail"":""Total Passes""},{""detail"":""427""},{""detail"":""344""},{""detail"":""Accurate Passes""},{""detail"":""346""},{""detail"":""81""},{""detail"":""Pass Accuracy(%)""},{""detail"":""81""}]"
"1716288008-179","https://thefishy.co.uk/football-results.php?table=38&season=18","","4‑0","https://thefishy.co.uk/livematch2/fc-sion-v-basel-657972","FC Sion","Basel","21-May-2021 19:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""31""},{""detail"":""Possession""},{""detail"":""69""},{""detail"":""7""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""6""},{""detail"":""Shots off Target""},{""detail"":""6""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""5""},{""detail"":""3.3""},{""detail"":""Shots Per Goal""},{""detail"":""N/A""},{""detail"":""1""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""13""},{""detail"":""Attempts on Goal""},{""detail"":""10""},{""detail"":""4""},{""detail"":""Saves""},{""detail"":""3""},{""detail"":""0""},{""detail"":""Corners""},{""detail"":""2""},{""detail"":""10""},{""detail"":""Fouls""},{""detail"":""14""},{""detail"":""0""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""281""},{""detail"":""Total Passes""},{""detail"":""623""},{""detail"":""202""},{""detail"":""Accurate Passes""},{""detail"":""546""},{""detail"":""72""},{""detail"":""Pass Accuracy(%)""},{""detail"":""88""}]"
"1716288010-180","https://thefishy.co.uk/football-results.php?table=38&season=18","","1‑2","https://thefishy.co.uk/livematch2/fc-luzern-v-fc-lugano-657970","FC Luzern","FC Lugano","21-May-2021 19:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""52""},{""detail"":""Possession""},{""detail"":""48""},{""detail"":""5""},{""detail"":""Shots on Target""},{""detail"":""3""},{""detail"":""9""},{""detail"":""Shots off Target""},{""detail"":""7""},{""detail"":""8""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""14""},{""detail"":""Shots Per Goal""},{""detail"":""5""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""14""},{""detail"":""Attempts on Goal""},{""detail"":""10""},{""detail"":""1""},{""detail"":""Saves""},{""detail"":""4""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""1""},{""detail"":""11""},{""detail"":""Fouls""},{""detail"":""14""},{""detail"":""5""},{""detail"":""Offsides""},{""detail"":""3""},{""detail"":""440""},{""detail"":""Total Passes""},{""detail"":""410""},{""detail"":""380""},{""detail"":""Accurate Passes""},{""detail"":""350""},{""detail"":""86""},{""detail"":""Pass Accuracy(%)""},{""detail"":""85""}]"
"1716287041-1","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=90","0‑4","https://thefishy.co.uk/livematch2/st-gallen-v-grasshoppers-718808","St Gallen","Grasshoppers","05-Dec-2021 15:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""44""},{""detail"":""Possession""},{""detail"":""56""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""9""},{""detail"":""5""},{""detail"":""Shots off Target""},{""detail"":""6""},{""detail"":""6""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""3.8""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""4""},{""detail"":""8""},{""detail"":""Attempts on Goal""},{""detail"":""15""},{""detail"":""5""},{""detail"":""Saves""},{""detail"":""3""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""7""},{""detail"":""6""},{""detail"":""Fouls""},{""detail"":""17""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""333""},{""detail"":""Total Passes""},{""detail"":""424""},{""detail"":""241""},{""detail"":""Accurate Passes""},{""detail"":""334""},{""detail"":""72""},{""detail"":""Pass Accuracy(%)""},{""detail"":""79""}]"
"1716287043-2","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=90","2‑0","https://thefishy.co.uk/livematch2/fc-lugano-v-fc-sion-718807","FC Lugano","FC Sion","05-Dec-2021 15:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""52""},{""detail"":""Possession""},{""detail"":""48""},{""detail"":""7""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""6""},{""detail"":""Shots off Target""},{""detail"":""7""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""6.5""},{""detail"":""Shots Per Goal""},{""detail"":""N/A""},{""detail"":""1""},{""detail"":""Shots Blocked""},{""detail"":""1""},{""detail"":""13""},{""detail"":""Attempts on Goal""},{""detail"":""12""},{""detail"":""5""},{""detail"":""Saves""},{""detail"":""5""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""2""},{""detail"":""12""},{""detail"":""Fouls""},{""detail"":""9""},{""detail"":""3""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""528""},{""detail"":""Total Passes""},{""detail"":""472""},{""detail"":""433""},{""detail"":""Accurate Passes""},{""detail"":""389""},{""detail"":""82""},{""detail"":""Pass Accuracy(%)""},{""detail"":""82""}]"
"1716287045-3","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=90","1‑3","https://thefishy.co.uk/livematch2/lausanne-sports-v-fc-zurich-718812","Lausanne Sports","FC Zurich","11-Dec-2021 17:00","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""42""},{""detail"":""Possession""},{""detail"":""58""},{""detail"":""2""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""6""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""5""},{""detail"":""Shots Outside Box""},{""detail"":""3""},{""detail"":""8""},{""detail"":""Shots Per Goal""},{""detail"":""3""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""5""},{""detail"":""8""},{""detail"":""Attempts on Goal""},{""detail"":""9""},{""detail"":""1""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""3""},{""detail"":""Corners""},{""detail"":""6""},{""detail"":""9""},{""detail"":""Fouls""},{""detail"":""9""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""440""},{""detail"":""Total Passes""},{""detail"":""608""},{""detail"":""359""},{""detail"":""Accurate Passes""},{""detail"":""537""},{""detail"":""82""},{""detail"":""Pass Accuracy(%)""},{""detail"":""88""}]"
"1716287047-4","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=90","1‑1","https://thefishy.co.uk/livematch2/st-gallen-v-fc-lugano-718814","St Gallen","FC Lugano","11-Dec-2021 19:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""58""},{""detail"":""Possession""},{""detail"":""42""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""6""},{""detail"":""8""},{""detail"":""Shots Outside Box""},{""detail"":""4""},{""detail"":""10""},{""detail"":""Shots Per Goal""},{""detail"":""10""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""0""},{""detail"":""10""},{""detail"":""Attempts on Goal""},{""detail"":""10""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""3""},{""detail"":""9""},{""detail"":""Fouls""},{""detail"":""10""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""5""},{""detail"":""489""},{""detail"":""Total Passes""},{""detail"":""350""},{""detail"":""378""},{""detail"":""Accurate Passes""},{""detail"":""229""},{""detail"":""77""},{""detail"":""Pass Accuracy(%)""},{""detail"":""65""}]"
"1716287049-5","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=90","4‑3","https://thefishy.co.uk/livematch2/young-boys-v-fc-sion-718815","Young Boys","FC Sion","12-Dec-2021 13:15","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""67""},{""detail"":""Possession""},{""detail"":""33""},{""detail"":""10""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""9""},{""detail"":""Shots off Target""},{""detail"":""3""},{""detail"":""5""},{""detail"":""Shots Outside Box""},{""detail"":""3""},{""detail"":""4.8""},{""detail"":""Shots Per Goal""},{""detail"":""2.7""},{""detail"":""4""},{""detail"":""Shots Blocked""},{""detail"":""1""},{""detail"":""19""},{""detail"":""Attempts on Goal""},{""detail"":""8""},{""detail"":""2""},{""detail"":""Saves""},{""detail"":""6""},{""detail"":""9""},{""detail"":""Corners""},{""detail"":""2""},{""detail"":""8""},{""detail"":""Fouls""},{""detail"":""11""},{""detail"":""4""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""568""},{""detail"":""Total Passes""},{""detail"":""286""},{""detail"":""490""},{""detail"":""Accurate Passes""},{""detail"":""179""},{""detail"":""86""},{""detail"":""Pass Accuracy(%)""},{""detail"":""63""}]"
"1716287052-6","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=90","2‑2","https://thefishy.co.uk/livematch2/servette-fc-v-basel-718813","Servette FC","Basel","12-Dec-2021 15:30","[{""detail"":""3""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""35""},{""detail"":""Possession""},{""detail"":""65""},{""detail"":""4""},{""detail"":""Shots on Target""},{""detail"":""6""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""4""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""4""},{""detail"":""5.5""},{""detail"":""Shots Per Goal""},{""detail"":""5""},{""detail"":""5""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""11""},{""detail"":""Attempts on Goal""},{""detail"":""10""},{""detail"":""4""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""4""},{""detail"":""12""},{""detail"":""Fouls""},{""detail"":""6""},{""detail"":""4""},{""detail"":""Offsides""},{""detail"":""4""},{""detail"":""319""},{""detail"":""Total Passes""},{""detail"":""614""},{""detail"":""216""},{""detail"":""Accurate Passes""},{""detail"":""518""},{""detail"":""68""},{""detail"":""Pass Accuracy(%)""},{""detail"":""84""}]"
"1716287054-7","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=90","1‑1","https://thefishy.co.uk/livematch2/grasshoppers-v-fc-luzern-718811","Grasshoppers","FC Luzern","12-Dec-2021 15:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""63""},{""detail"":""Possession""},{""detail"":""37""},{""detail"":""4""},{""detail"":""Shots on Target""},{""detail"":""1""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""6""},{""detail"":""5""},{""detail"":""Shots Outside Box""},{""detail"":""2""},{""detail"":""11""},{""detail"":""Shots Per Goal""},{""detail"":""7""},{""detail"":""4""},{""detail"":""Shots Blocked""},{""detail"":""2""},{""detail"":""11""},{""detail"":""Attempts on Goal""},{""detail"":""7""},{""detail"":""0""},{""detail"":""Saves""},{""detail"":""3""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""3""},{""detail"":""11""},{""detail"":""Fouls""},{""detail"":""14""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""5""},{""detail"":""523""},{""detail"":""Total Passes""},{""detail"":""306""},{""detail"":""435""},{""detail"":""Accurate Passes""},{""detail"":""220""},{""detail"":""83""},{""detail"":""Pass Accuracy(%)""},{""detail"":""72""}]"
